Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling9OEff,Rolling9DEff,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Opp R9Pace,Opp R9 OEff,Opp R9 DEff,Odds,Line,Cover
DAL,1,55,87,82,1,20150211,UTA,0.44,0.113,0.156,0.28,89.2,97.6,92.0,0.444,0.168,0.311,0.138,89.2,92.0,97.6,0.4783333333333329,0.10433333333333332,0.2560000000000003,0.15,94.26666666666664,105.96666666666664,101.20000000000003,0.501,0.10499999999999994,0.3189999999999998,0.1393333333333331,88.0,112.0333333333333,108.36666666666665,0.5093333333333331,0.12366666666666674,0.2393333333333333,0.1555555555555556,93.14444444444445,107.22222222222216,104.88888888888886,0.5056666666666667,0.11133333333333333,0.2998888888888888,0.16555555555555554,88.84444444444445,110.61111111111117,107.13333333333334,-165.0,-3.5,1.0
DAL,0,56,89,104,0,20150219,OKC,0.412,0.147,0.255,0.154,98.3,90.6,105.8,0.456,0.177,0.457,0.231,98.3,105.8,90.6,0.4616666666666664,0.11466666666666665,0.254666666666667,0.21899999999999997,91.26666666666664,104.23333333333332,105.40000000000003,0.5563333333333331,0.10933333333333327,0.3170000000000001,0.32199999999999995,96.30000000000014,124.56666666666678,107.63333333333334,0.4991111111111109,0.11811111111111118,0.23388888888888884,0.1766666666666667,93.08888888888887,106.91111111111105,101.59999999999997,0.5027777777777775,0.12533333333333324,0.2693333333333335,0.24566666666666664,94.33333333333331,110.07777777777777,103.94444444444441,180.0,5.0,-1.0
DAL,1,57,111,100,1,20150220,HOU,0.522,0.14400000000000002,0.267,0.151,103.5,107.3,96.7,0.483,0.17600000000000002,0.26899999999999996,0.184,103.5,96.7,107.3,0.4403333333333331,0.12433333333333335,0.23033333333333364,0.2353333333333333,92.76666666666664,98.7,108.1333333333334,0.4946666666666668,0.1206666666666666,0.3136666666666666,0.21833333333333327,96.03333333333336,111.0,117.0666666666666,0.4906666666666665,0.11166666666666672,0.233,0.1747777777777778,93.16666666666666,106.27777777777771,102.07777777777771,0.4978888888888889,0.12322222222222227,0.2628888888888889,0.19288888888888872,96.05555555555556,107.5222222222222,106.42222222222229,-130.0,-2.0,1.0
DAL,1,58,92,81,1,20150222,CHO,0.494,0.14800000000000002,0.15,0.192,94.5,97.4,85.8,0.4,0.128,0.23199999999999998,0.1,94.5,85.8,97.4,0.4579999999999997,0.13466666666666668,0.2260000000000003,0.19500000000000006,97.0,98.5,98.16666666666674,0.4670000000000001,0.09800000000000007,0.17833333333333332,0.19799999999999984,93.36666666666667,100.6666666666666,114.03333333333323,0.4937777777777777,0.11666666666666672,0.2325555555555555,0.17533333333333334,95.01111111111106,106.31111111111107,103.62222222222219,0.4456666666666671,0.10600000000000002,0.18688888888888894,0.21055555555555566,93.02222222222224,97.3333333333334,99.82222222222224,-600.0,-10.0,1.0
DAL,1,59,99,92,1,20150224,TOR,0.532,0.179,0.21100000000000002,0.19,96.8,102.3,95.1,0.506,0.168,0.179,0.083,96.8,95.1,102.3,0.4759999999999998,0.14633333333333334,0.2240000000000003,0.1656666666666667,98.76666666666664,98.43333333333332,96.10000000000008,0.4376666666666661,0.1323333333333332,0.25133333333333346,0.2036666666666668,96.50000000000007,97.10000000000002,96.6333333333334,0.4773333333333332,0.11922222222222227,0.2394444444444444,0.17711111111111116,95.37777777777777,103.96666666666664,101.8222222222222,0.4784444444444442,0.12555555555555556,0.2325555555555556,0.24355555555555564,92.14444444444445,104.14444444444445,103.71111111111117,-175.0,-4.0,1.0
DAL,0,60,87,104,0,20150225,ATL,0.456,0.146,0.295,0.175,89.0,97.7,116.8,0.535,0.107,0.244,0.153,89.0,116.8,97.7,0.5159999999999997,0.15700000000000006,0.2093333333333336,0.17766666666666667,98.26666666666664,102.33333333333331,92.5333333333334,0.4323333333333335,0.15899999999999995,0.2580000000000002,0.18600000000000025,94.73333333333328,93.3333333333332,98.43333333333328,0.4782222222222221,0.1235555555555556,0.2318888888888888,0.18233333333333326,95.98888888888888,103.1666666666666,100.95555555555552,0.4976666666666668,0.1277777777777777,0.20255555555555552,0.2078888888888888,93.83333333333331,105.35555555555555,105.48888888888888,245.0,6.5,-1.0
DAL,1,61,94,104,0,20150228,BRK,0.482,0.11800000000000001,0.182,0.183,90.3,104.1,115.1,0.584,0.138,0.293,0.182,90.3,115.1,104.1,0.4939999999999997,0.1576666666666667,0.21866666666666693,0.18566666666666665,93.43333333333332,99.13333333333333,99.23333333333339,0.4739999999999999,0.11433333333333333,0.25433333333333336,0.18300000000000016,95.73333333333328,105.93333333333332,99.56666666666663,0.4767777777777776,0.13222222222222227,0.2335555555555555,0.17688888888888893,94.9,101.19999999999996,99.53333333333332,0.4881111111111113,0.12699999999999995,0.262,0.2016666666666667,91.81111111111113,106.51111111111112,107.08888888888882,-450.0,-9.0,-1.0
DAL,1,62,102,93,1,20150302,NOP,0.519,0.053,0.25,0.253,82.3,124.0,113.0,0.541,0.138,0.256,0.17600000000000002,82.3,113.0,124.0,0.4899999999999997,0.1476666666666667,0.22933333333333364,0.18266666666666667,92.03333333333332,101.36666666666667,109.00000000000006,0.5536666666666669,0.1506666666666666,0.21099999999999994,0.25433333333333324,92.53333333333336,110.06666666666672,104.69999999999992,0.4758888888888888,0.13622222222222227,0.2359999999999999,0.18911111111111115,94.0222222222222,101.3444444444444,103.5,0.5074444444444439,0.13744444444444445,0.2441111111111109,0.22499999999999984,89.46666666666668,106.16666666666664,110.35555555555544,-395.0,-8.5,1.0
DAL,0,63,75,94,0,20150305,POR,0.386,0.124,0.111,0.08,97.3,77.1,96.7,0.457,0.149,0.18600000000000005,0.232,97.3,96.7,77.1,0.4856666666666663,0.10566666666666667,0.24233333333333365,0.20366666666666666,87.19999999999996,108.6,114.96666666666674,0.4950000000000003,0.12266666666666674,0.25,0.2576666666666669,95.60000000000002,109.19999999999996,102.73333333333339,0.4806666666666665,0.12900000000000006,0.2273333333333333,0.2055555555555556,92.74444444444444,103.21111111111107,105.21111111111112,0.4956666666666667,0.129,0.23222222222222225,0.2290000000000001,92.35555555555555,107.6111111111112,103.98888888888884,120.0,2.5,-1.0
DAL,0,64,89,104,0,20150306,GSW,0.402,0.10099999999999999,0.067,0.218,102.4,86.9,101.6,0.537,0.198,0.225,0.21,102.4,101.6,86.9,0.4623333333333329,0.09833333333333334,0.1810000000000004,0.172,89.96666666666665,101.73333333333332,108.26666666666672,0.5383333333333336,0.1273333333333333,0.25933333333333336,0.161,95.49999999999996,110.33333333333331,106.13333333333334,0.4714444444444443,0.13022222222222224,0.2085555555555555,0.1842222222222223,93.46666666666664,99.78888888888883,101.88888888888887,0.5253333333333335,0.11533333333333333,0.2175555555555556,0.1504444444444445,96.81111111111113,108.36666666666667,103.77777777777777,465.0,10.5,-1.0
DAL,0,65,100,93,1,20150308,LAL,0.545,0.07400000000000001,0.158,0.192,88.3,113.2,105.3,0.476,0.149,0.35700000000000004,0.183,88.3,105.3,113.2,0.4356666666666664,0.09266666666666667,0.142666666666667,0.18366666666666664,94.0,96.0,103.76666666666672,0.4846666666666666,0.10833333333333334,0.13600000000000004,0.1430000000000001,95.99999999999996,99.66666666666671,104.56666666666672,0.4672222222222221,0.12888888888888891,0.19866666666666666,0.1773333333333334,94.93333333333332,98.59999999999997,102.95555555555555,0.4838888888888888,0.10344444444444444,0.20077777777777786,0.17433333333333334,95.2666666666667,103.39999999999986,106.89999999999992,-290.0,-6.5,1.0
DAL,1,66,94,127,0,20150310,CLE,0.438,0.14300000000000002,0.28300000000000003,0.284,96.1,97.9,132.2,0.5920000000000001,0.107,0.308,0.276,96.1,132.2,97.9,0.4443333333333331,0.09966666666666668,0.11200000000000032,0.1633333333333333,96.0,92.4,101.20000000000006,0.5300000000000001,0.13266666666666652,0.2686666666666669,0.3169999999999999,87.0333333333333,117.06666666666668,113.43333333333334,0.4819999999999998,0.1207777777777778,0.18788888888888888,0.1815555555555556,93.8222222222222,101.11111111111107,102.9,0.5162222222222225,0.13255555555555554,0.25355555555555553,0.2323333333333332,91.11111111111107,110.8333333333334,102.5333333333334,155.0,3.5,-1.0
DAL,1,67,129,99,1,20150313,LAC,0.7020000000000001,0.141,0.364,0.131,91.4,141.1,108.3,0.573,0.147,0.262,0.061,91.4,108.3,141.1,0.4616666666666665,0.10600000000000002,0.16933333333333367,0.2313333333333333,95.59999999999997,99.33333333333331,113.0333333333334,0.5340000000000001,0.14233333333333328,0.2346666666666669,0.2273333333333333,94.03333333333336,108.63333333333338,102.53333333333342,0.4726666666666664,0.1206666666666667,0.1896666666666666,0.1963333333333334,92.99999999999996,100.06666666666663,106.84444444444445,0.5093333333333332,0.1173333333333334,0.2154444444444444,0.16477777777777775,93.9777777777777,104.61111111111114,100.09999999999998,-145.0,-2.5,1.0
DAL,1,68,119,115,1,20150316,OKC,0.528,0.10300000000000001,0.16,0.281,106.1,112.2,108.4,0.483,0.166,0.37,0.311,106.1,108.4,112.2,0.5616666666666664,0.11933333333333335,0.2683333333333337,0.20233333333333328,91.93333333333332,117.40000000000002,115.26666666666672,0.503,0.149,0.3666666666666667,0.2583333333333333,95.56666666666679,115.1000000000001,111.2666666666667,0.4957777777777776,0.1198888888888889,0.2134444444444444,0.1895555555555556,92.65555555555551,104.92222222222216,109.34444444444445,0.4954444444444442,0.11788888888888878,0.2952222222222224,0.23222222222222225,96.65555555555555,112.3222222222222,110.41111111111107,-155.0,-3.0,1.0
DAL,1,69,107,102,1,20150318,ORL,0.569,0.18100000000000002,0.21100000000000002,0.2,99.0,108.0,103.0,0.511,0.162,0.256,0.149,99.0,103.0,108.0,0.5559999999999997,0.12900000000000006,0.26900000000000035,0.232,97.86666666666666,117.06666666666668,116.30000000000004,0.4839999999999994,0.1266666666666668,0.27400000000000024,0.16,95.33333333333326,101.60000000000002,113.9666666666667,0.4953333333333332,0.11144444444444446,0.20777777777777773,0.19966666666666674,93.68888888888887,106.0222222222222,110.8222222222222,0.48,0.12388888888888895,0.26988888888888884,0.16199999999999998,94.16666666666666,103.0222222222222,112.97777777777769,-900.0,-12.0,-1.0
DAL,1,70,101,112,0,20150320,MEM,0.5,0.156,0.22,0.329,98.1,102.9,114.1,0.584,0.141,0.158,0.28600000000000003,98.1,114.1,102.9,0.5996666666666665,0.1416666666666667,0.2450000000000004,0.204,98.83333333333331,120.43333333333337,106.56666666666672,0.4836666666666667,0.1556666666666667,0.3056666666666667,0.22233333333333347,89.69999999999996,105.19999999999992,99.96666666666658,0.5078888888888886,0.11533333333333334,0.1984444444444444,0.2024444444444445,94.79999999999998,107.1666666666666,109.2888888888889,0.4826666666666669,0.14088888888888887,0.24711111111111106,0.2268888888888888,91.27777777777771,103.72222222222229,103.07777777777784,-165.0,-3.5,-1.0
DAL,0,71,92,98,0,20150322,PHO,0.411,0.102,0.273,0.135,96.7,95.2,101.4,0.5529999999999999,0.18100000000000002,0.265,0.184,96.7,101.4,95.2,0.5323333333333332,0.1466666666666667,0.1970000000000004,0.27,101.06666666666668,107.7,108.50000000000006,0.4780000000000002,0.1163333333333334,0.2980000000000001,0.1743333333333331,93.56666666666678,103.69999999999992,93.3,0.5098888888888886,0.11955555555555555,0.20266666666666666,0.2186666666666668,95.66666666666666,107.03333333333329,109.1777777777778,0.4687777777777778,0.13677777777777786,0.2706666666666667,0.19355555555555573,93.21111111111112,100.87777777777781,99.36666666666665,-165.0,-3.5,-1.0
DAL,1,72,101,94,1,20150324,SAS,0.523,0.147,0.22699999999999998,0.115,97.8,103.3,96.1,0.471,0.147,0.188,0.165,97.8,96.1,103.3,0.4933333333333332,0.14633333333333334,0.23466666666666705,0.22133333333333327,97.93333333333337,102.03333333333336,106.16666666666674,0.552333333333333,0.11866666666666666,0.18799999999999994,0.2750000000000001,93.93333333333338,116.79999999999997,101.9333333333334,0.4978888888888886,0.12500000000000006,0.20522222222222225,0.2055555555555556,97.26666666666668,103.83333333333329,107.88888888888887,0.5563333333333332,0.10588888888888884,0.20866666666666653,0.25255555555555564,94.14444444444445,118.9666666666667,108.33333333333329,135.0,2.5,1.0
DAL,0,73,76,94,0,20150327,SAS,0.402,0.16899999999999998,0.28800000000000003,0.122,89.7,84.8,104.8,0.494,0.134,0.289,0.131,89.7,104.8,84.8,0.4779999999999999,0.13500000000000004,0.24000000000000035,0.19299999999999992,97.53333333333336,100.46666666666668,103.86666666666677,0.5759999999999997,0.13099999999999998,0.25999999999999995,0.17266666666666675,95.06666666666672,118.8333333333333,100.63333333333344,0.5131111111111107,0.12755555555555556,0.2181111111111111,0.2094444444444445,97.3222222222222,106.74444444444435,107.8222222222222,0.5545555555555555,0.1156666666666666,0.2317777777777777,0.2312222222222224,93.66666666666669,118.26666666666672,106.08888888888883,350.0,8.5,-1.0
DAL,0,74,99,104,0,20150329,IND,0.478,0.109,0.188,0.14400000000000002,98.2,100.8,105.9,0.5660000000000001,0.146,0.111,0.237,98.2,105.9,100.8,0.4453333333333333,0.13933333333333334,0.26266666666666705,0.12399999999999993,94.73333333333336,94.43333333333337,100.76666666666678,0.5033333333333331,0.14066666666666675,0.2856666666666667,0.27,95.0666666666666,108.7333333333333,112.93333333333332,0.5131111111111107,0.13511111111111113,0.24266666666666664,0.19877777777777786,95.91111111111113,106.51111111111106,108.17777777777776,0.4898888888888892,0.11455555555555562,0.20477777777777764,0.21566666666666665,93.86666666666667,104.74444444444448,112.0,100.0,1.0,-1.0
DAL,0,75,135,131,1,20150401,OKC,0.637,0.055999999999999994,0.114,0.209,100.7,134.1,130.1,0.5589999999999999,0.085,0.33299999999999996,0.29,100.7,130.1,134.1,0.4676666666666666,0.1416666666666667,0.2343333333333337,0.12699999999999992,95.23333333333336,96.30000000000004,102.26666666666678,0.474,0.14533333333333331,0.24733333333333346,0.21766666666666665,96.06666666666679,100.1333333333335,111.73333333333336,0.5056666666666663,0.139,0.246,0.19344444444444453,97.01111111111112,105.13333333333328,108.24444444444444,0.5117777777777772,0.1419999999999999,0.3345555555555557,0.2418888888888889,96.72222222222223,112.23333333333332,110.69999999999996,135.0,3.0,1.0
DAL,1,76,101,108,0,20150402,HOU,0.488,0.11900000000000001,0.191,0.226,96.6,104.6,111.8,0.513,0.16,0.34700000000000003,0.377,96.6,111.8,104.6,0.5056666666666666,0.11133333333333337,0.19666666666666704,0.15833333333333324,96.2,106.5666666666667,113.6000000000001,0.5023333333333332,0.14299999999999988,0.28600000000000003,0.2193333333333333,97.00000000000007,106.39999999999996,103.36666666666656,0.5277777777777775,0.12933333333333336,0.2272222222222222,0.1851111111111112,97.52222222222224,109.15555555555551,108.01111111111106,0.5426666666666666,0.15377777777777782,0.2541111111111111,0.2426666666666666,96.62222222222222,110.74444444444435,106.12222222222229,-135.0,-2.0,-1.0
DAL,1,77,110,123,0,20150404,GSW,0.444,0.134,0.20800000000000002,0.488,105.3,104.5,116.8,0.526,0.114,0.33299999999999996,0.242,105.3,116.8,104.5,0.5343333333333332,0.09466666666666668,0.16433333333333364,0.19299999999999992,98.5,113.16666666666669,115.93333333333344,0.5316666666666673,0.1326666666666666,0.2443333333333333,0.18999999999999992,97.96666666666668,110.63333333333333,104.56666666666668,0.5039999999999998,0.1268888888888889,0.208,0.1956666666666668,98.10000000000002,105.09999999999997,108.39999999999996,0.5493333333333337,0.12255555555555553,0.2597777777777777,0.18255555555555564,95.14444444444445,116.05555555555564,100.06666666666663,165.0,4.5,-1.0
DAL,1,78,107,104,1,20150408,PHO,0.5,0.073,0.341,0.138,91.6,116.9,113.6,0.537,0.11699999999999999,0.2,0.195,91.6,113.6,116.9,0.5229999999999999,0.10300000000000004,0.17100000000000035,0.3076666666666666,100.86666666666667,114.40000000000002,119.56666666666678,0.4340000000000002,0.1316666666666668,0.17300000000000004,0.22166666666666648,93.7000000000001,93.13333333333333,102.23333333333336,0.4946666666666665,0.13033333333333336,0.21333333333333326,0.2186666666666667,98.01111111111112,104.24444444444441,109.3333333333333,0.4674444444444443,0.13922222222222225,0.2162222222222222,0.18388888888888907,96.3222222222222,96.64444444444449,103.14444444444445,-440.0,-8.5,-1.0
DAL,0,79,144,143,1,20150410,DEN,0.573,0.124,0.244,0.174,99.3,120.0,119.2,0.484,0.099,0.415,0.17600000000000002,99.3,119.2,120.0,0.4773333333333333,0.1086666666666667,0.2466666666666669,0.2839999999999999,97.83333333333336,108.66666666666669,114.06666666666678,0.4933333333333334,0.12666666666666662,0.2786666666666668,0.18133333333333326,94.4666666666666,107.30000000000004,116.7333333333333,0.4869999999999998,0.11833333333333335,0.2277777777777778,0.2117777777777778,97.18888888888893,105.23333333333328,110.51111111111106,0.4908888888888887,0.12322222222222215,0.2656666666666668,0.18744444444444447,94.26666666666668,106.42222222222216,111.53333333333329,160.0,4.0,1.0
DAL,0,80,120,106,1,20150412,LAL,0.602,0.113,0.184,0.241,97.7,122.8,108.5,0.494,0.113,0.146,0.3720000000000001,97.7,108.5,122.8,0.5056666666666666,0.11033333333333338,0.2643333333333337,0.2666666666666666,98.73333333333336,113.8,116.53333333333342,0.5103333333333332,0.11699999999999998,0.2313333333333334,0.25033333333333346,93.26666666666661,109.8333333333334,115.00000000000006,0.4951111111111109,0.1147777777777778,0.2304444444444445,0.1945555555555556,97.32222222222224,107.1333333333333,111.07777777777771,0.4735555555555553,0.11588888888888885,0.24355555555555564,0.20355555555555555,90.55555555555556,102.88888888888876,116.76666666666662,-200.0,-5.0,1.0
DAL,0,81,92,109,0,20150413,UTA,0.47,0.14800000000000002,0.25,0.183,94.0,97.9,116.0,0.5670000000000001,0.13,0.293,0.195,94.0,116.0,97.9,0.5583333333333332,0.10333333333333336,0.2563333333333337,0.18433333333333327,96.2,119.9,113.76666666666678,0.5273333333333331,0.15199999999999994,0.3069999999999997,0.2906666666666665,89.70000000000003,112.1,105.83333333333331,0.5163333333333332,0.116,0.2205555555555556,0.2063333333333333,97.43333333333334,110.19999999999996,111.86666666666665,0.494,0.14088888888888884,0.31333333333333324,0.24877777777777765,90.56666666666666,107.46666666666671,101.95555555555559,525.0,10.5,-1.0
DAL,1,82,114,98,1,20150415,POR,0.506,0.122,0.267,0.314,102.4,111.3,95.7,0.456,0.161,0.222,0.165,102.4,95.7,111.3,0.5483333333333332,0.12833333333333338,0.22600000000000034,0.19933333333333333,97.0,113.56666666666668,114.56666666666678,0.5056666666666666,0.10400000000000004,0.1743333333333333,0.10933333333333356,95.83333333333336,104.26666666666664,114.03333333333346,0.5104444444444443,0.11611111111111112,0.22311111111111115,0.21388888888888893,97.01111111111112,109.59999999999998,114.07777777777777,0.5291111111111111,0.10533333333333336,0.2393333333333333,0.14844444444444468,93.4,112.94444444444454,107.49999999999994,-330.0,-6.0,1.0
